country,category,parameter,mode,powertrain,year,unit,value,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Portugal,Historical,EV stock,Cars,PHEV,2013,Vehicles,37,PRT,10464537,250405240832,-0.974,-0.032,306.016,3.202,291.461,3.05,6.058,1.106,340.417,-8.969,-3.036,2944.747,30.815,1131.44,11.84,NA,0,0,0,23.515,10.638,53.13,50.35,21.208,9.527,25.195,27680.289,1.157,-1,-2.069,1995.31,20.88,19564.641,204.735,41.47,70.681,-5.206,-2.371,43.183,690.905,7.23,4126.645,NA,0,0,0,14.359,14.908,17.14,144.219,22.005,37.42,1312.05,13.73,3575.885,27.269,12.919,44.536,27.263,84.926,2816.178,29.47,8115.648,58.53,29.319,2.78,5.232,NA,0,0,0,0,0,0,0,2.621,3.339,130.736,172.965,1.81,12493.249,NA,0,0,0,3.595,45.134,10.254,3.25,0.2,4.862,0.449,310.573,19.112,979.837,6.455,0.397,3.54,4811.488,289.661,44.536,27.263,84.926,2816.178,29.47,8115.648,58.53,29.319,21.919,0.228,1.306,45.869,0.48,124.789,0.953,0.451,17.101,4.613,32.745,1147.686,12.01,3129.121,23.853,11.305
Portugal,Historical,EV stock,Cars,PHEV,2014,Vehicles,46,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV sales,Cars,PHEV,2014,Vehicles,98,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV sales,Cars,BEV,2014,Vehicles,190,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV stock,Cars,BEV,2014,Vehicles,1300,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV sales share,Cars,EV,2014,percent,0.20000000298023224,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV stock share,Cars,EV,2014,percent,0.02899999916553497,PRT,10408379,252388900864,0.53,0.017,309.299,3.219,293.033,3.05,5.888,1.103,325.676,1.11,0.342,2993.494,31.157,1148.114,11.95,NA,0,0,0,23.069,10.679,52.7,51.8,21.913,0.729,2.112,28032.568,1.156,-1.532,-3.136,1943.626,20.23,19368.916,201.599,39.054,69.094,-4.455,-1.924,41.26,656.202,6.83,3964.076,NA,0,0,0,13.185,14.141,16.87,13.394,4.758,42.178,1495.91,15.57,4052.307,30.058,14.456,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,0.9,1.708,NA,0,0,0,0,0,0,0,-1.189,-1.554,129.182,139.311,1.45,12411.346,NA,0,0,0,2.799,44.275,10.267,3.26,0.21,0.209,0.013,313.209,20.176,986.411,6.293,0.405,3.519,4976.759,291.774,6.451,5.248,90.175,3033.133,31.57,8663.652,60.946,30.906,30.926,0.394,1.699,60.528,0.63,163.278,1.216,0.582,0.806,0.066,32.811,1163.486,12.11,3152.357,23.378,11.245
Portugal,Historical,EV stock share,Cars,EV,2015,percent,0.05299999937415123,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV sales share,Cars,EV,2015,percent,0.6200000047683716,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV stock,Cars,BEV,2015,Vehicles,2000,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV sales,Cars,BEV,2015,Vehicles,670,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV sales,Cars,PHEV,2015,Vehicles,430,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV stock,Cars,PHEV,2015,Vehicles,530,PRT,10365436,256911900672,26.783,0.862,393.762,4.082,299.071,3.1,6.062,1.41,413.962,21.685,6.757,3657.738,37.914,1421.069,14.73,NA,0,0,0,28.803,13.095,53.41,51.14,20.728,-0.772,-2.251,27931.508,1.127,8.275,16.681,2583.586,26.78,21058.496,218.28,52.366,75.393,16.818,6.939,48.199,1018.77,10.56,4649.938,NA,0,0,0,20.649,16.648,21.17,-44.373,-18.855,23.323,835.469,8.66,2250.026,16.934,8.056,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,2.27,4.25,NA,0,0,0,0,0,0,0,2.311,2.986,132.168,143.747,1.49,12750.82,NA,0,0,0,2.914,45.65,10.435,3.3,0.2,1.634,0.168,318.366,19.295,1006.678,6.453,0.391,3.604,4933.705,289.522,-18.194,-18.933,71.242,2350.118,24.36,6873.01,47.634,24.607,26.914,0.445,2.144,77.18,0.8,206.843,1.564,0.741,-4.159,-1.552,31.259,1119.104,11.6,3015.7,22.683,10.797
Portugal,Historical,EV stock,Cars,PHEV,2016,Vehicles,1600,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV sales,Cars,PHEV,2016,Vehicles,1000,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV sales,Cars,BEV,2016,Vehicles,800,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV stock,Cars,BEV,2016,Vehicles,2800,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV sales share,Cars,EV,2016,percent,0.8700000047683716,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV stock share,Cars,EV,2016,percent,0.09300000220537186,PRT,10332751,262100090880,-22.369,-0.913,306.648,3.169,297.113,3.07,5.199,1.023,343.607,-12.7,-4.815,3203.308,33.099,1222.327,12.63,NA,0,0,0,21.389,10.682,53.96,59.05,23.226,7.027,20.344,29988.789,1.182,0.225,0.491,2588.855,26.75,21172.613,218.771,45.301,70.602,5.269,2.539,50.738,1217.488,12.58,4910.418,NA,0,0,0,21.304,16.374,20.29,81.548,18.769,42.091,1521.376,15.72,4073.558,26.622,13.584,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,-5.09,-9.433,NA,0,0,0,0,0,0,0,2.093,2.766,134.934,149.041,1.54,13058.886,NA,0,0,0,2.608,43.546,10.242,3.24,0.17,-1.982,-0.193,313.566,16.453,991.209,5.487,0.288,3.305,5714.838,309.867,24.518,19.854,91.095,3125.982,32.3,8816.179,54.699,29.398,3.246,0.057,2.201,84.198,0.87,212.966,1.473,0.71,7.464,2.134,33.393,1206.842,12.47,3231.798,21.118,10.777
Portugal,Historical,EV stock share,Cars,EV,2017,percent,0.1899999976158142,PRT,10307528,271290335232,-6.395,-0.203,287.739,2.966,312.393,3.22,5.591,0.982,433.756,14.09,4.664,3663.595,37.763,1423.232,14.67,NA,NA,NA,NA,25.473,12.509,54.91,57.59,21.923,-2.578,-7.989,29287.125,1.113,8.401,18.379,3396.547,35.01,23007.441,237.15,60.792,78.558,24.945,12.657,63.395,1832.641,18.89,6150.344,NA,NA,NA,NA,32.801,21,24.98,-62.494,-26.397,15.694,572.397,5.9,1522.54,10.245,5.199,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,-2.68,-4.881,NA,0,0,0,0,0,0,0,0.784,1.058,135.992,140.674,1.45,13193.502,NA,NA,NA,NA,2.518,45.049,10.833,3.44,0.22,6.015,0.591,333.737,21.344,1050.986,5.973,0.382,3.589,5587.179,301.878,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,20.681,0.439,2.64,96.046,0.99,256.123,1.719,0.875,-1.812,-0.798,32.595,1188.452,12.25,3162.299,21.271,10.798
Portugal,Historical,EV sales share,Cars,EV,2017,percent,2,PRT,10307528,271290335232,-6.395,-0.203,287.739,2.966,312.393,3.22,5.591,0.982,433.756,14.09,4.664,3663.595,37.763,1423.232,14.67,NA,NA,NA,NA,25.473,12.509,54.91,57.59,21.923,-2.578,-7.989,29287.125,1.113,8.401,18.379,3396.547,35.01,23007.441,237.15,60.792,78.558,24.945,12.657,63.395,1832.641,18.89,6150.344,NA,NA,NA,NA,32.801,21,24.98,-62.494,-26.397,15.694,572.397,5.9,1522.54,10.245,5.199,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,-2.68,-4.881,NA,0,0,0,0,0,0,0,0.784,1.058,135.992,140.674,1.45,13193.502,NA,NA,NA,NA,2.518,45.049,10.833,3.44,0.22,6.015,0.591,333.737,21.344,1050.986,5.973,0.382,3.589,5587.179,301.878,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,20.681,0.439,2.64,96.046,0.99,256.123,1.719,0.875,-1.812,-0.798,32.595,1188.452,12.25,3162.299,21.271,10.798
Portugal,Historical,EV stock,Cars,BEV,2017,Vehicles,4700,PRT,10307528,271290335232,-6.395,-0.203,287.739,2.966,312.393,3.22,5.591,0.982,433.756,14.09,4.664,3663.595,37.763,1423.232,14.67,NA,NA,NA,NA,25.473,12.509,54.91,57.59,21.923,-2.578,-7.989,29287.125,1.113,8.401,18.379,3396.547,35.01,23007.441,237.15,60.792,78.558,24.945,12.657,63.395,1832.641,18.89,6150.344,NA,NA,NA,NA,32.801,21,24.98,-62.494,-26.397,15.694,572.397,5.9,1522.54,10.245,5.199,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,-2.68,-4.881,NA,0,0,0,0,0,0,0,0.784,1.058,135.992,140.674,1.45,13193.502,NA,NA,NA,NA,2.518,45.049,10.833,3.44,0.22,6.015,0.591,333.737,21.344,1050.986,5.973,0.382,3.589,5587.179,301.878,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,20.681,0.439,2.64,96.046,0.99,256.123,1.719,0.875,-1.812,-0.798,32.595,1188.452,12.25,3162.299,21.271,10.798
Portugal,Historical,EV sales,Cars,BEV,2017,Vehicles,1900,PRT,10307528,271290335232,-6.395,-0.203,287.739,2.966,312.393,3.22,5.591,0.982,433.756,14.09,4.664,3663.595,37.763,1423.232,14.67,NA,NA,NA,NA,25.473,12.509,54.91,57.59,21.923,-2.578,-7.989,29287.125,1.113,8.401,18.379,3396.547,35.01,23007.441,237.15,60.792,78.558,24.945,12.657,63.395,1832.641,18.89,6150.344,NA,NA,NA,NA,32.801,21,24.98,-62.494,-26.397,15.694,572.397,5.9,1522.54,10.245,5.199,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,-2.68,-4.881,NA,0,0,0,0,0,0,0,0.784,1.058,135.992,140.674,1.45,13193.502,NA,NA,NA,NA,2.518,45.049,10.833,3.44,0.22,6.015,0.591,333.737,21.344,1050.986,5.973,0.382,3.589,5587.179,301.878,-27.914,-26.367,64.728,2190.632,22.58,6279.687,39.208,21.442,20.681,0.439,2.64,96.046,0.99,256.123,1.719,0.875,-1.812,-0.798,32.595,1188.452,12.25,3162.299,21.271,10.798
